20/07/2026 18:44:45, -15826370, -47987128, cb:28:15:79:72:90, Amazfit GTR 2, -96, 
20/07/2026 18:45:24, -15826384, -47987143, fe:29:57:8b:4f:0a, , -88, 
20/07/2026 18:45:25, -15826384, -47987142, d6:98:52:1b:8c:c6, , -69, 
20/07/2026 18:45:28, -15826385, -47987151, 5d:f2:25:5f:e9:56, , -97, 11
20/07/2026 18:45:37, -15826384, -47987155, e8:8a:9b:c5:1c:a8, , -94, 
20/07/2026 18:50:51, -15826387, -47987165, 0b:9a:72:f2:1e:17, , -97, 
20/07/2026 18:50:51, -15826387, -47987165, 07:44:8a:ac:a7:5d, , -99, 
20/07/2026 18:50:51, -15826387, -47987165, c2:c1:57:6b:8d:c2, , -76, 
20/07/2026 18:50:52, -15826387, -47987166, 0e:14:90:df:93:6b, , -99, 
20/07/2026 18:50:54, -15826387, -47987165, 7d:d8:4f:90:e1:dd, , -96, 12
20/07/2026 18:50:56, -15826389, -47987165, 43:ee:d4:c8:35:60, , -96, 12
20/07/2026 18:56:03, -15826408, -47987176, 01:32:b9:f6:5f:93, , -90, 
20/07/2026 18:56:03, -15826408, -47987176, 7d:af:81:d7:62:a8, , -86, 12
20/07/2026 18:56:07, -15826407, -47987177, 32:73:16:e7:82:77, , -98, 
20/07/2026 19:01:14, -15826364, -47987181, 7c:0c:c4:93:09:a1, , -93, 11
20/07/2026 19:01:15, -15826365, -47987182, e9:6f:ea:33:b4:15, , -88, 
20/07/2026 19:01:15, -15826365, -47987182, fc:32:df:c2:7d:c6, , -96, 
20/07/2026 19:01:17, -15826366, -47987182, e8:4d:6d:4f:09:46, , -85, 
20/07/2026 19:05:58, -15826378, -47987195, 51:9c:8f:2f:57:a5, , -90, 
20/07/2026 19:05:58, -15826378, -47987195, d5:a5:80:be:8b:29, , -74, 
20/07/2026 19:05:59, -15826376, -47987196, 5b:77:0a:99:54:81, , -83, 12
20/07/2026 19:06:17, -15826386, -47987187, 5e:c9:67:d1:f4:a4, , -98, 12
20/07/2026 19:06:59, -15826400, -47987184, 06:a4:7c:3d:6a:99, , -97, 
20/07/2026 19:07:04, -15826413, -47987177, 7a:7f:36:ad:2b:21, , -94, 0
20/07/2026 19:08:04, -15826390, -47987192, 71:5d:79:c0:c5:1f, , -100, 0
20/07/2026 19:08:05, -15826389, -47987193, c5:10:22:22:ca:62, , -100, 
20/07/2026 19:08:16, -15826380, -47987196, 4b:ac:dc:5c:90:35, , -99, 12
20/07/2026 19:09:10, -15826372, -47987167, 51:68:93:dc:d9:a1, , -85, 
20/07/2026 19:09:22, -15826377, -47987167, 0a:40:b0:86:79:80, , -94, 
20/07/2026 19:10:04, -15826385, -47987175, 72:79:02:bf:ea:49, , -90, 12
20/07/2026 19:10:10, -15826384, -47987180, 5d:c2:31:11:c0:6c, , -97, 12
20/07/2026 19:10:15, -15826384, -47987183, ef:79:0a:c9:fa:98, , -94, 
20/07/2026 19:15:11, -15826402, -47987172, 58:25:b3:37:be:76, , -91, 
20/07/2026 19:15:11, -15826402, -47987172, fa:21:f7:4c:66:54, , -95, 
20/07/2026 19:15:14, -15826405, -47987172, 1c:13:fe:f4:0e:5b, , -97, 
20/07/2026 19:15:14, -15826405, -47987172, f2:43:6d:51:d5:4b, , -86, 
20/07/2026 19:15:16, -15826408, -47987172, 2d:6e:39:39:78:4c, , -101, 
20/07/2026 19:15:22, -15826419, -47987168, a0:92:08:60:9c:52, TY, -94, 
20/07/2026 19:15:26, -15826421, -47987169, 70:b0:5e:cc:7b:19, , -94, 
20/07/2026 19:16:22, -15826431, -47987193, 65:ec:db:e3:6e:d0, , -100, 12
20/07/2026 19:16:37, -15826414, -47987197, 43:66:36:65:7d:96, , -97, 7
20/07/2026 19:18:41, -15826379, -47987178, ec:c9:36:33:a2:aa, , -81, 
20/07/2026 19:18:50, -15826379, -47987181, 6f:e4:65:06:4e:0c, , -87, 11
20/07/2026 19:18:51, -15826378, -47987181, 6c:19:d4:a7:5b:20, , -98, 
20/07/2026 19:18:52, -15826378, -47987181, e3:db:6a:98:7d:7a, , -83, 
20/07/2026 19:19:00, -15826389, -47987177, 5b:2b:ab:94:9f:f3, , -92, 11
20/07/2026 19:19:02, -15826387, -47987173, 78:5c:5d:ec:04:43, , -76, 
20/07/2026 19:19:03, -15826389, -47987173, 47:17:34:c2:7f:b9, , -99, 0
20/07/2026 19:19:06, -15826387, -47987168, 64:cc:42:9e:c6:54, , -97, 9
20/07/2026 19:21:02, -15826393, -47987161, 2a:ba:17:77:69:8f, , -96, 
20/07/2026 19:22:27, -15826418, -47987208, 13:8b:3c:30:eb:82, , -97, 
20/07/2026 19:22:29, -15826418, -47987203, 07:a8:c4:d9:09:3d, , -96, 
20/07/2026 19:22:35, -15826417, -47987194, 4f:ef:15:31:fd:58, , -93, 
20/07/2026 19:22:44, -15826413, -47987188, 52:38:9f:04:9f:24, 4, -98, 11
20/07/2026 19:23:29, -15826405, -47987170, 28:e7:2b:17:f5:74, , -89, 
20/07/2026 19:25:00, -15826399, -47987185, 46:97:30:25:d6:ff, , -101, 
20/07/2026 19:25:32, -15826387, -47987176, 18:e6:2d:c0:93:1d, , -96, 
20/07/2026 19:25:46, -15826403, -47987190, 2d:83:2e:8d:62:85, , -95, 
20/07/2026 19:25:47, -15826404, -47987191, 59:73:0e:60:90:ca, , -97, 12
20/07/2026 19:26:34, -15826417, -47987199, 1e:d0:18:f3:8f:53, , -98, 
20/07/2026 19:28:32, -15826370, -47987177, 59:e4:49:12:04:69, , -89, 11
20/07/2026 19:28:53, -15826364, -47987182, 30:e1:77:f2:e2:c7, , -100, 
20/07/2026 19:29:25, -15826384, -47987157, 47:de:21:13:87:e6, , -78, 12
20/07/2026 19:29:30, -15826372, -47987160, 09:1c:46:f5:3f:69, , -93, 
20/07/2026 19:29:32, -15826365, -47987159, 04:67:42:eb:cf:38, , -94, 
20/07/2026 19:30:27, -15826326, -47987176, d3:20:43:07:4a:c1, , -85, 
20/07/2026 19:30:28, -15826329, -47987174, d2:fd:4e:42:ad:83, , -77, 
20/07/2026 19:30:29, -15826329, -47987174, d2:68:9f:f6:e4:3f, , -72, 
20/07/2026 19:30:29, -15826329, -47987174, c0:26:1c:dc:bc:96, , -86, 
20/07/2026 19:30:31, -15826330, -47987173, 57:b4:df:2d:37:5d, , -95, 
20/07/2026 19:30:32, -15826327, -47987173, 23:2a:4f:c1:a6:67, , -100, 
20/07/2026 19:31:44, -15826347, -47987156, 31:f7:19:f8:29:28, , -89, 
20/07/2026 19:31:44, -15826347, -47987156, 3f:d6:ba:cc:4d:22, , -88, 
20/07/2026 19:31:44, -15826347, -47987156, 17:e5:7f:33:43:ec, , -89, 
20/07/2026 19:32:03, -15826311, -47987155, 7d:4c:8b:2b:a3:a1, , -94, 12
20/07/2026 19:33:15, -15826370, -47987211, 70:11:3c:0b:22:83, , -99, 12
20/07/2026 19:33:15, -15826370, -47987211, 49:9d:4e:b6:30:49, , -100, 
20/07/2026 19:35:35, -15826426, -47987215, 18:65:8b:44:df:cc, , -90, 
20/07/2026 19:35:36, -15826428, -47987216, 7a:e8:85:0f:88:bc, , -86, 12
20/07/2026 19:35:37, -15826429, -47987215, 08:c9:e1:4f:7d:3a, , -98, 
20/07/2026 19:35:44, -15826450, -47987215, 66:9d:e4:6d:eb:a3, , -98, 8
20/07/2026 19:36:03, -15826429, -47987204, fd:9d:14:d2:55:41, , -98, 
20/07/2026 19:39:36, -15826478, -47987222, 14:61:df:91:ba:0e, , -83, 
20/07/2026 19:39:36, -15826478, -47987222, 2e:8d:05:74:70:54, , -79, 
20/07/2026 19:39:37, -15826472, -47987216, 4a:af:9b:cd:60:b0, , -87, 11
20/07/2026 19:39:55, -15826478, -47987223, 24:4d:91:8f:34:39, , -80, 
20/07/2026 19:40:47, -15826429, -47987191, 44:4b:2b:26:0d:1b, , -96, 
20/07/2026 19:42:41, -15826406, -47987171, 1f:58:32:69:c5:61, , -79, 
20/07/2026 19:42:41, -15826406, -47987171, 0d:a6:85:74:3c:74, , -79, 
20/07/2026 19:42:50, -15826405, -47987171, 48:ab:f3:f9:14:e1, , -99, 12
20/07/2026 19:43:05, -15826413, -47987170, 66:0f:99:70:d4:1a, , -98, 11
20/07/2026 19:43:42, -15826404, -47987164, 45:e4:ee:c9:5a:df, , -92, 
20/07/2026 19:43:42, -15826404, -47987164, 27:72:f4:c5:45:da, , -79, 
20/07/2026 19:44:01, -15826397, -47987177, 6c:d4:bc:37:16:ab, , -99, 
20/07/2026 20:34:43, -15826311, -47987130, 50:5e:8f:d3:12:fe, , -95, 11
20/07/2026 20:34:58, -15826326, -47987131, 1c:60:56:59:33:93, , -93, 
20/07/2026 20:34:58, -15826326, -47987131, 0e:74:c6:28:24:b9, , -92, 
20/07/2026 20:35:05, -15826338, -47987121, 16:96:cb:3c:08:39, , -106, 
20/07/2026 20:35:18, -15826362, -47987120, c4:eb:d7:7d:52:f8, YSCCU_00000020477427, -99, 
20/07/2026 20:35:20, -15826361, -47987121, 01:2e:ed:0b:f2:af, , -96, 
20/07/2026 20:35:34, -15826360, -47987135, 77:2c:44:b7:d6:59, , -93, 0
20/07/2026 20:35:38, -15826355, -47987138, 76:74:74:e7:d5:05, , -96, 
20/07/2026 20:35:41, -15826354, -47987143, 52:f8:f4:2f:9a:b6, , -93, 12
20/07/2026 20:35:41, -15826354, -47987143, e8:8e:68:93:66:ec, , -92, 
20/07/2026 20:35:43, -15826352, -47987144, eb:f9:b8:34:5a:a4, , -99, 
20/07/2026 20:35:43, -15826352, -47987144, d4:5f:c9:0a:15:d0, , -92, 
20/07/2026 20:35:48, -15826349, -47987149, dd:6f:35:32:d0:2e, , -97, 
20/07/2026 20:40:54, -15826333, -47987101, 68:29:c1:ca:27:dc, , -85, 12
20/07/2026 20:40:54, -15826333, -47987101, 09:9f:fa:0a:fc:85, , -95, 
20/07/2026 20:40:54, -15826333, -47987101, 59:b6:5a:7d:41:7d, 4, -96, 12
20/07/2026 20:41:40, -15826326, -47987093, 40:88:b8:15:b6:c7, , -97, 12
20/07/2026 20:41:42, -15826325, -47987092, 09:21:3f:8b:df:7a, , -97, 
20/07/2026 20:41:48, -15826322, -47987090, 3f:94:be:0b:22:3d, , -98, 
20/07/2026 20:41:56, -15826313, -47987086, 44:a1:6c:85:54:c9, , -92, 8
20/07/2026 20:41:57, -15826311, -47987085, e5:12:aa:47:df:ce, , -87, 
20/07/2026 20:41:59, -15826310, -47987088, 41:42:e1:00:f3:36, SmartBT iPlug, -95, 
20/07/2026 20:42:01, -15826311, -47987090, 48:d4:17:bc:4d:1b, , -98, 12
20/07/2026 20:43:10, -15826277, -47987108, 56:cc:91:f5:98:cd, , -93, 0
20/07/2026 20:43:33, -15826267, -47987098, 69:cf:32:a7:38:77, , -93, 
20/07/2026 20:43:35, -15826267, -47987099, 0e:33:62:0f:22:83, , -94, 
20/07/2026 20:43:38, -15826269, -47987100, 27:60:0b:aa:2d:10, , -96, 
20/07/2026 20:43:42, -15826272, -47987101, ed:22:c0:93:7f:f3, , -95, 
20/07/2026 20:43:43, -15826273, -47987101, 38:c3:2c:2c:e4:c5, , -97, 
20/07/2026 20:44:05, -15826272, -47987123, 00:90:b2:7a:1e:10, , -100, 
20/07/2026 20:44:16, -15826278, -47987130, 04:b3:45:5c:cf:3a, , -99, 
20/07/2026 20:44:16, -15826278, -47987130, 55:fc:9f:f2:cd:29, , -100, 6
20/07/2026 20:44:27, -15826291, -47987141, 0a:e5:da:7f:3c:83, , -101, 
20/07/2026 20:44:29, -15826292, -47987142, 4a:86:74:78:46:d1, , -99, 12
20/07/2026 20:44:32, -15826296, -47987138, 52:9a:48:b3:64:74, , -98, 12
20/07/2026 20:44:33, -15826296, -47987136, 6b:f5:15:4c:b4:76, , -94, 
20/07/2026 20:44:57, -15826286, -47987142, e6:33:5b:f4:91:0f, , -93, 
20/07/2026 20:45:00, -15826281, -47987146, cd:40:3b:d6:1a:e4, , -89, 
20/07/2026 20:45:02, -15826277, -47987147, e5:87:9c:ac:6e:c1, , -89, 
20/07/2026 20:45:08, -15826265, -47987149, 13:70:1e:8e:8d:0e, , -96, 
20/07/2026 20:50:18, -15826276, -47987078, ff:e9:c5:46:0f:e1, , -101, 
20/07/2026 20:50:21, -15826275, -47987078, 1a:79:ed:f2:a7:93, , -96, 
20/07/2026 20:52:24, -15826309, -47987116, 12:86:40:89:d8:49, , -93, 
20/07/2026 20:52:25, -15826308, -47987118, 5a:c3:69:07:7f:26, , -84, 12
20/07/2026 20:52:28, -15826307, -47987120, 01:d8:1c:af:ec:1d, , -94, 
20/07/2026 20:52:29, -15826307, -47987120, 0a:18:c8:11:6f:63, , -92, 
20/07/2026 20:52:29, -15826307, -47987120, 27:76:ff:72:73:32, , -92, 
20/07/2026 20:52:31, -15826307, -47987121, cd:c1:49:7f:9e:c6, , -96, 
20/07/2026 20:52:46, -15826315, -47987147, fb:1e:1c:42:05:89, , -97, 
20/07/2026 20:53:09, -15826341, -47987105, 02:bd:31:03:33:71, , -95, 
20/07/2026 20:53:11, -15826344, -47987097, 01:fc:a8:52:1b:a2, , -96, 
20/07/2026 20:53:25, -15826348, -47987091, 35:15:b6:25:1e:54, , -94, 
20/07/2026 20:53:28, -15826346, -47987088, e0:dd:8c:a3:be:65, , -94, 
20/07/2026 20:58:35, -15826296, -47987141, 15:10:a2:60:88:e5, , -94, 
20/07/2026 20:58:36, -15826294, -47987140, c0:f2:e0:26:a4:ba, , -89, -8
20/07/2026 21:01:16, -15826321, -47987105, 1a:01:c3:cd:59:5f, , -91, 
20/07/2026 21:01:19, -15826321, -47987108, 00:2a:4e:c0:b5:60, , -94, 
20/07/2026 21:01:21, -15826320, -47987109, 11:4a:aa:66:c0:8f, , -98, 
20/07/2026 21:01:21, -15826320, -47987109, 2c:8f:18:6d:c2:c1, , -93, 
20/07/2026 21:01:24, -15826319, -47987111, e9:48:57:cb:52:28, , -76, 
20/07/2026 21:01:34, -15826316, -47987094, 1e:4f:ab:1f:20:a6, , -94, 
20/07/2026 21:01:50, -15826291, -47987018, 5f:37:87:49:07:e6, , -91, 12
20/07/2026 21:01:56, -15826287, -47987021, f4:4e:fd:93:62:84, , -101, 
20/07/2026 21:02:00, -15826284, -47987028, 6e:07:82:19:06:92, , -95, 0
20/07/2026 21:02:20, -15826281, -47987086, 28:9e:ee:f5:83:bf, , -93, 
20/07/2026 21:02:25, -15826276, -47987099, c2:1c:95:59:b9:1e, C2:1C:95:59:B9:1E, -97, 
20/07/2026 21:02:30, -15826271, -47987103, 1b:32:23:a8:e3:47, , -96, 
20/07/2026 21:02:41, -15826269, -47987120, 58:1f:ad:d8:0e:3b, , -99, 0
20/07/2026 21:02:41, -15826269, -47987120, e3:9c:74:89:9a:ef, , -95, 
20/07/2026 21:02:43, -15826268, -47987115, f0:d4:46:6c:ef:eb, , -93, 
20/07/2026 21:02:43, -15826268, -47987115, d7:99:d3:f7:ba:f7, , -94, 
20/07/2026 21:03:16, -15826275, -47987159, 74:b2:d6:c4:d7:61, , -96, 8
20/07/2026 21:03:26, -15826281, -47987166, 21:90:23:28:aa:99, , -94, 
20/07/2026 21:03:27, -15826282, -47987166, 20:09:b6:bd:41:c4, , -93, 
20/07/2026 21:03:31, -15826282, -47987169, 53:9f:7f:a0:af:33, , -94, 12
20/07/2026 21:03:53, -15826284, -47987144, ce:ab:5b:f8:75:21, , -94, 
20/07/2026 21:04:59, -15826296, -47987112, c2:d5:81:5d:5f:48, , -90, 
20/07/2026 21:05:00, -15826296, -47987111, 4d:50:de:f3:00:0a, , -96, 8
20/07/2026 21:05:07, -15826298, -47987106, 23:ec:94:fc:1b:41, , -97, 
20/07/2026 21:05:49, -15826299, -47987119, 00:ff:37:b3:67:2b, , -97, 
20/07/2026 21:05:53, -15826302, -47987122, 09:33:b7:f7:4a:53, , -96, 
20/07/2026 21:16:33, -15826338, -47987129, 77:2c:ac:58:cc:0f, , -79, 12
20/07/2026 21:16:33, -15826338, -47987129, 29:21:48:61:3b:9e, , -93, 
20/07/2026 21:16:33, -15826338, -47987129, 31:fc:f8:36:36:9d, , -94, 
20/07/2026 21:16:33, -15826338, -47987129, 28:e0:77:fe:a0:d2, , -95, 
20/07/2026 21:16:35, -15826339, -47987132, d5:e5:82:4f:ed:c5, , -81, 
20/07/2026 21:21:42, -15826303, -47987112, 1b:ad:fe:60:bf:a6, , -98, 
20/07/2026 21:21:42, -15826303, -47987112, 2f:28:41:9f:21:7d, , -97, 
20/07/2026 21:21:46, -15826301, -47987119, 1b:fd:ad:ec:f2:55, , -96, 
20/07/2026 21:26:51, -15826326, -47987123, 1d:f2:02:1e:eb:1e, , -95, 
20/07/2026 21:26:54, -15826326, -47987124, 49:55:6d:c0:ed:e1, , -88, 
20/07/2026 21:26:55, -15826326, -47987125, 1a:7c:82:f2:f8:6c, , -94, 
20/07/2026 21:32:00, -15826318, -47987114, 16:af:ed:79:5b:e4, , -94, 
20/07/2026 21:32:00, -15826318, -47987114, 3d:5a:f9:0b:32:3d, , -95, 
20/07/2026 21:32:02, -15826320, -47987113, 6c:c0:7f:11:14:22, , -81, 12
20/07/2026 21:32:04, -15826322, -47987111, 38:42:50:a0:57:af, , -95, 
20/07/2026 21:37:09, -15826323, -47987088, 28:e5:fc:e2:bf:d0, , -94, 
20/07/2026 21:37:09, -15826323, -47987088, dc:ef:71:ea:a9:f1, , -90, 
20/07/2026 21:37:12, -15826319, -47987089, 39:95:cd:dd:68:33, , -95, 
20/07/2026 21:37:14, -15826317, -47987088, 38:6e:a0:77:a0:1b, , -95, 
20/07/2026 21:42:19, -15826326, -47987118, ed:4b:79:b7:99:9d, , -87, 
20/07/2026 21:42:19, -15826326, -47987118, 15:a4:62:16:f0:99, , -95, 
20/07/2026 21:42:20, -15826326, -47987119, 38:37:bc:b6:c4:01, , -91, 
20/07/2026 21:42:21, -15826326, -47987119, 04:e4:b6:fc:42:ca, , -95, 
20/07/2026 21:47:28, -15826286, -47987118, 2a:f2:6d:9c:05:ee, , -92, 
20/07/2026 21:47:28, -15826286, -47987118, 32:e5:3e:1a:87:fa, , -96, 
20/07/2026 21:52:37, -15826272, -47987076, dd:60:21:78:28:fd, , -93, 
20/07/2026 21:52:37, -15826272, -47987076, eb:04:81:d5:5e:38, , -94, 
20/07/2026 21:52:38, -15826273, -47987078, 6d:6e:d1:c0:e3:4c, , -83, 12
20/07/2026 21:52:41, -15826273, -47987084, 58:78:28:08:7f:e8, , -96, 11
20/07/2026 21:52:41, -15826273, -47987084, 5a:7b:40:c7:54:c3, , -94, 11
20/07/2026 21:57:46, -15826289, -47987103, 26:d0:20:b8:ff:6e, , -93, 
20/07/2026 21:57:46, -15826289, -47987103, 2e:d2:ce:07:04:a5, , -96, 
20/07/2026 21:57:46, -15826289, -47987103, ee:9a:dc:c9:73:e3, BYD BLE3, -97, 
20/07/2026 21:57:48, -15826288, -47987107, d0:68:43:f8:f2:05, , -98, 
20/07/2026 22:02:55, -15826304, -47987119, 5a:72:07:10:6c:56, 4, -94, 12
20/07/2026 22:03:00, -15826302, -47987117, 50:23:05:2d:23:e2, , -96, 12
20/07/2026 22:08:05, -15826287, -47987125, df:24:36:48:0c:6d, , -86, 
20/07/2026 22:08:05, -15826287, -47987125, 3e:5f:49:c2:18:e6, , -90, 
20/07/2026 22:08:05, -15826287, -47987125, 01:5d:91:be:05:dd, , -91, 
20/07/2026 22:08:07, -15826284, -47987123, ed:ac:12:1e:61:32, , -91, 
20/07/2026 22:13:14, -15826294, -47987032, 32:f0:60:fd:1d:f1, , -95, 
20/07/2026 22:18:23, -15826269, -47987082, 58:c3:81:2a:27:8d, , -81, 12
20/07/2026 22:18:23, -15826269, -47987082, 2f:78:91:a7:79:90, , -95, 
20/07/2026 22:18:26, -15826269, -47987082, cc:bb:82:ff:7f:7f, , -86, 
20/07/2026 22:18:27, -15826269, -47987083, ca:40:ff:31:b3:6d, , -85, 
20/07/2026 22:18:27, -15826269, -47987083, 73:1c:d2:86:3d:62, , -84, 
20/07/2026 22:18:27, -15826269, -47987083, 7b:65:cf:4c:a1:50, , -89, 12
20/07/2026 22:18:27, -15826269, -47987083, 1b:ed:f1:a6:a5:c1, , -95, 
20/07/2026 22:24:59, -15826307, -47987075, 26:88:53:18:a4:30, , -94, 
20/07/2026 22:25:23, -15826255, -47987007, 00:1f:38:05:1f:d6, PositronPX360 D6, -97, 
20/07/2026 22:26:03, -15826274, -47987010, 35:4e:11:b8:f7:fd, , -94, 
20/07/2026 22:26:14, -15826301, -47987081, 5d:ac:2c:dd:10:90, , -97, 7
20/07/2026 22:26:15, -15826301, -47987090, cf:15:8a:4f:a8:6d, , -98, 
20/07/2026 22:26:22, -15826305, -47987127, 5e:d1:23:6e:2e:ad, , -83, 11
20/07/2026 22:26:22, -15826305, -47987127, 5f:78:d4:6d:80:18, , -85, 
20/07/2026 22:26:28, -15826309, -47987139, d6:15:0a:a7:b5:8c, BYD BLE3, -95, 
20/07/2026 22:26:34, -15826315, -47987132, 60:fb:5b:84:f9:9d, , -102, 12
20/07/2026 22:26:43, -15826326, -47987125, 09:12:49:90:09:14, , -103, 
20/07/2026 22:26:49, -15826330, -47987123, 71:8b:b5:93:f7:1b, , -92, 6
20/07/2026 22:26:54, -15826337, -47987126, 7e:b1:30:f3:79:94, , -101, 12
20/07/2026 22:26:57, -15826340, -47987125, 79:48:1e:75:b4:a6, , -93, 
20/07/2026 22:27:03, -15826343, -47987127, 1e:f3:ca:a8:ad:66, , -99, 
20/07/2026 22:27:09, -15826344, -47987132, 4b:67:fa:b6:19:44, 4, -98, 12
20/07/2026 22:27:28, -15826340, -47987136, ed:0a:78:d3:54:83, , -99, 
20/07/2026 22:27:30, -15826340, -47987137, 57:5b:bc:a5:c8:b6, , -101, 12
20/07/2026 22:27:35, -15826339, -47987137, 4f:10:89:7d:31:01, , -89, 12
20/07/2026 22:27:41, -15826338, -47987143, 39:27:0b:ec:26:1f, , -102, 
20/07/2026 22:27:50, -15826338, -47987141, 7e:01:a5:66:eb:3a, , -97, 11
20/07/2026 22:27:55, -15826340, -47987135, 41:42:8a:33:f3:7e, , -94, 
20/07/2026 22:28:15, -15826332, -47987144, e2:63:47:4c:dc:93, BYD BLE3, -96, 
20/07/2026 22:28:26, -15826327, -47987147, 4a:38:3f:d3:16:c0, , -97, 12
20/07/2026 22:28:26, -15826327, -47987147, 55:d7:7e:3b:32:40, , -101, 12
20/07/2026 22:28:43, -15826308, -47987156, d0:c1:ec:68:eb:c8, , -100, 
20/07/2026 22:29:09, -15826297, -47987162, 30:64:cd:13:28:0c, , -95, 
20/07/2026 22:29:51, -15826319, -47987175, 4f:8c:cd:5c:90:37, , -97, 
20/07/2026 22:35:02, -15826287, -47987119, 4a:00:70:67:6d:55, , -94, 12
20/07/2026 22:35:06, -15826287, -47987112, ea:93:fa:0c:d6:57, , -94, 
20/07/2026 22:40:36, -15826355, -47987203, 59:fb:eb:e5:dd:ba, , -93, 11
20/07/2026 22:40:36, -15826355, -47987203, 7f:c4:5e:d1:7f:f4, , -93, 11
20/07/2026 22:45:41, -15826271, -47987119, 00:b2:8a:f7:ea:22, , -91, 
20/07/2026 22:45:45, -15826269, -47987134, 37:a2:23:07:6b:a2, , -93, 
20/07/2026 22:50:51, -15826305, -47987162, dc:32:7a:2f:8e:c1, , -82, 
20/07/2026 22:50:55, -15826310, -47987165, 0d:71:30:06:a6:49, , -93, 
20/07/2026 22:50:55, -15826310, -47987165, 07:c6:f2:ac:06:c6, , -93, 
20/07/2026 22:56:01, -15826253, -47987098, 59:06:01:d0:04:68, , -84, 12
20/07/2026 23:01:11, -15826326, -47987050, d2:10:04:91:5c:17, , -89, 
20/07/2026 23:06:18, -15826278, -47987148, 69:fe:d7:c9:de:2c, , -98, 
20/07/2026 23:06:18, -15826278, -47987148, 0c:7e:9d:58:47:bf, , -96, 
20/07/2026 23:06:18, -15826278, -47987148, 0b:e1:f3:95:38:5c, , -95, 
20/07/2026 23:16:37, -15826273, -47987154, 65:10:a0:ca:24:b1, , -82, 12
20/07/2026 23:16:40, -15826276, -47987156, ef:fa:3a:c6:f2:64, , -83, 
20/07/2026 23:32:05, -15826263, -47987097, 1c:5e:ad:36:08:ad, , -93, 
20/07/2026 23:32:07, -15826263, -47987094, f6:5d:66:47:cc:a7, , -75, 
20/07/2026 23:37:14, -15826302, -47987149, 74:b4:aa:eb:44:f3, , -79, 12
20/07/2026 23:47:36, -15826296, -47987116, e6:7d:50:2a:33:6c, , -77, 
20/07/2026 23:47:37, -15826297, -47987116, 7c:71:94:0d:b9:d9, , -97, 
20/07/2026 23:52:46, -15826301, -47987162, 13:53:d7:5b:7e:e2, , -95, 
20/07/2026 23:52:46, -15826301, -47987162, 1f:d5:9f:7f:c2:f1, , -96, 
20/07/2026 23:57:27, -15826331, -47987179, 05:c3:11:b6:3b:d5, , -97, 
20/07/2026 23:57:32, -15826329, -47987178, 10:8f:bd:b1:cc:d3, , -96, 
21/07/2026 00:02:38, -15826291, -47987130, c5:fa:06:19:84:3d, , -81, 
21/07/2026 00:02:38, -15826291, -47987130, 7c:27:b5:7e:7b:b0, , -81, 12
21/07/2026 00:02:39, -15826292, -47987130, 11:f8:8e:a2:6f:11, , -97, 
21/07/2026 00:02:41, -15826293, -47987129, 14:80:48:b0:c0:fb, , -94, 
21/07/2026 00:07:49, -15826285, -47987147, 32:31:8a:a4:4f:0d, , -98, 
21/07/2026 00:07:50, -15826286, -47987147, 18:9d:77:50:23:0d, , -95, 
21/07/2026 00:12:59, -15826292, -47987160, 7d:05:c0:79:ab:9a, , -93, 11
